anxiety	peer pressure	yellow fingers	smoking	genetics	allergy	lung cancer	attention disorder	coughing	fatigue	car accident
0.015494175548663173	0.04989258653334837	1.3788007811135359	0.004918271319310645	1.3461416518462246	0.44337290640916915	0.5258145886278363	0.45099936486994824	0.482068601618799	0.057586704377698195	0.06918326996648551
0.17846677875375364	2.1384667779558377	-0.3670692405467896	0.17507732707901977	-0.38513259278021755	-1.2723971436844017	-1.1830326066428298	-1.2349699539247108	-1.1930370237398338	-0.05811197603556925	-0.062265837516154665
-0.18921247253870954	1.3018973373106846	1.2436598770287834	0.1317586178826457	1.2214800043231187	-0.6709476387462253	-0.5272784562032283	-0.6407981602826877	-0.6265844728375912	-0.039499631359943964	-0.040819324319575294
-0.3236254388999262	-1.1423913597670632	0.04091299236409986	-0.05088087047609274	0.004720952486418715	0.9717118643208537	0.954481012713687	1.0171833989905796	1.0422122061913692	0.09879179824963054	0.07304356190418994
1.4222065731883091	0.27058270702732024	-1.106562518726461	0.05754331701412471	-1.143274387735635	-0.3985670586190944	-0.4322516619713864	-0.3667239854621709	-0.3467451434041388	0.023148350618933933	-0.017388622528548035
-0.23745114289320116	0.0007901575309023654	-0.4227237815533322	0.04945926856950886	-0.46527052938474833	0.680350651835923	0.630437103952477	0.6835908536881176	0.7112992197875042	0.05884752707767277	0.08353456103413066
-1.569221491302944	-0.5392603159196873	-0.6268191178583139	-0.015423286381262575	-0.6708444128656591	2.078736808983367	1.893255683304874	2.1119671126871897	2.114053320593366	0.14591385938325638	0.16011283708912577
-0.30168060202643293	-0.5221932251074658	0.9479935434633868	-0.008239806954578679	0.9358294315042172	-1.8702454047815011	-1.6397037339004439	-1.8494641980988302	-1.8119454742713288	-0.0823368885160752	-0.07955210251330264
0.5245912247685123	1.7878632488444248	-1.1345684476267184	0.14178844554975706	-1.1551107347064222	-0.19961695710419397	-0.24311905468511505	-0.18502557604965883	-0.1616706922094575	0.019310760887331253	0.029619184650176718
-1.0026798870370768	-0.1993833939921107	1.5094895819356897	-0.007815602496446687	1.4876858598700968	-1.0828922722744738	-0.8627687942633258	-1.044493147607514	-1.0219666402132115	-0.03333696674220542	-0.05414558798448128
1.52537779461941	1.8666244608956217	0.2167326877922857	0.1616281839259206	0.21377779813520487	1.7470602338862078	1.669000006860647	1.7962338379953091	1.8017375344392135	0.1548996936094967	0.1555145077300918
-0.4971054250688539	0.9216085847686897	-0.3200264270271739	0.09258894063583488	-0.3236462670763989	-1.1501185120826	-1.0896740875766404	-1.116662544612189	-1.0904838010733187	-0.06673547298915504	-0.05453619003189336
1.2904783570112168	0.832048265790153	0.5980726016142632	0.07403725620936216	0.561391389064349	1.2811141655994718	1.2576184458462472	1.2857664044235224	1.3264665891769127	0.09583126047051714	0.12825860707177805
0.40985981757259543	0.5352674060925838	-1.3839466069434632	0.059400170051966225	-1.3996700288675337	0.6659899243859964	0.5660820093572997	0.6802948430405181	0.6932583709893254	0.09119518096843801	0.05971322522525508
0.6976830461866963	-0.5634337183164404	-1.1278741523753169	-0.011521494259778862	-1.1742830887067877	-0.2516508844132553	-0.2798690772159632	-0.20887977837710311	-0.17071696941490433	0.013001511789916275	0.027674260581938538
0.8497987139044291	-0.38311687310797127	0.7867760025216503	0.016382852539339424	0.7682101054984131	1.2385733698835175	1.2474357494980473	1.243696007290438	1.2694319265343068	0.1335936373626967	0.1313053028020339
-0.1728396737233603	0.4353891443559198	0.4980534787522962	0.052824805122126076	0.4596950865627368	-0.39915839813204057	-0.31911281083448406	-0.39532089280176713	-0.346615706628174	0.004590630598181315	-0.01535290437037185
0.5045304254742271	-0.6461023297816268	-0.17759055565811818	-0.0071171000859923325	-0.19426044495035294	0.29763140262016774	0.30812715525138146	0.3195695215136014	0.3189713257557888	0.06167253774632456	0.06452453034396023
0.250051747842765	1.1243200056312672	1.92729947836299	0.12587764098567	1.8928733448091175	-0.7732812946961319	-0.5784963085254158	-0.7306304930037587	-0.6965575795588311	-0.03700441493343503	-0.019951110874275972
1.5492203238714404	-1.7871357649367614	0.0764434407730688	-0.11523939758856397	0.06537038186997747	-0.6838897033629974	-0.6321070247929578	-0.6650758478367271	-0.6294527965054573	-0.029875532387516942	-0.034451719161114336
-1.3969662430625573	-1.1578561469274051	2.0035713320678137	-0.07291949370346605	1.985426572662873	0.0044468888128668125	0.1770731177738465	0.03536343807064458	0.08039708553878294	0.04168957617393401	0.03760900946591632
1.666294299649777	-0.6445909661928493	-1.0640476375129964	-0.029533408611985966	-1.1124174616190938	0.4414283593805503	0.3665980255284157	0.4482915827151829	0.4454195707493735	0.07758133141353006	0.0641515561736477
-0.9546839873950702	-0.31205699915578816	0.8614964313599376	0.016822256362968153	0.834483470917821	0.9988751951885622	1.0258711841274628	1.0313364997734622	1.060477782995054	0.07242581124954141	0.10262441948812331
0.5379118020949071	0.08274868548317764	-0.9015409246802574	0.0062243287610704665	-0.9085760570540538	-0.014103968976195922	-0.05914966057805759	0.008220699943198044	0.04030534333788603	0.0070279478821048645	0.03422101807018256
0.5713065898117975	-0.15618092819022242	-0.5181685550107894	0.03797915772903829	-0.5284591579797739	-1.5226772031967872	-1.4339136712678833	-1.4791876193359885	-1.4495440232676997	-0.10076574825936511	-0.06196153709997314
1.088801156979806	0.04324932491720802	1.1738276037125688	0.042657368223575236	1.14007824036127	1.4009646040356971	1.4224313352146116	1.430503293584264	1.4519046428611722	0.1266933460681525	0.13437151711955986
-0.33418272038359154	-1.0676927459892374	-0.6151970386164785	-0.035415862346300994	-0.6193215999922677	-0.3274547606342533	-0.3340102728184599	-0.2877147397049828	-0.24298995511727162	0.022960938139092568	0.005800495588128028
-0.837186659568467	2.023462807687673	-1.9452166232552293	0.16990824720695843	-1.9525009619544271	0.5490183705744262	0.41872864303382085	0.5637026000262	0.5965186124237986	0.048835464770379665	0.05781656343957377
0.440571453905376	1.114709058926396	-0.6430227183760753	0.09409839161936845	-0.6927020839773008	-1.648035859254982	-1.5451820240459546	-1.637131657657846	-1.6103688943348733	-0.10128435597145015	-0.09390317310595772
-1.0392521365937197	2.239352180264447	0.7005130800807546	0.19495282919954077	0.6779378137106954	-0.2291474716084211	-0.16371395560754487	-0.18959573380683525	-0.17445964937856864	-0.004700179788787635	0.03787182283805628
0.32560981193184235	-0.04964360117871824	-0.593081243673577	0.04064291041476186	-0.6119939387271919	0.33405570295370574	0.2839577761195008	0.36884104893961145	0.39064209913244596	0.0513989011525506	0.060582612467356356
0.4930443156763309	-0.6432744573480367	0.5894898661407529	-0.016272636334275736	0.5560726716549981	0.017364545592630475	0.08764694374966797	0.019248950111838057	0.0705218976409944	0.03794176642963064	0.03547002359577492
-0.5904725297171887	-0.8852587049614974	-0.33396498092779936	-0.03576409065908679	-0.3778427398780819	0.12206735315557482	0.1255010201957216	0.1669013246399005	0.2019565337356775	0.025819709391513318	0.03268378324539807
-0.4246495314741585	-0.6103694540712297	-0.852823917104959	-0.02867081867598991	-0.8935162547303045	-1.0963806155316775	-1.0626367225350595	-1.0933314823206202	-1.0779502460609043	-0.06604575765074176	-0.05295938024899654
-0.29556555963534187	-0.9670903989663855	-1.4894838306337816	-0.019727597402152956	-1.538120230376551	0.034495350967485634	-0.033230361110249525	0.06301679667760013	0.08098224390628395	0.018938210068011774	0.053822599549649186
0.8992974576436661	0.8041421963235227	-0.47384726714534126	0.09504059260497716	-0.47932419711425495	1.4962699354318978	1.3876623513939863	1.5331075414828224	1.565927621053056	0.1233756990201369	0.13393177201755646
-0.17899288170255717	-0.3965366777986318	2.225700462484616	0.021575576877111556	2.191902323954139	-0.31626518014394567	-0.13546168937888686	-0.31217946973516364	-0.2922845312581378	-0.01679162979814345	-0.015413689073571915
0.9966514975307491	-0.6755001825304912	1.7006016924732925	-0.03158210363811446	1.6640032097810522	0.7328438827671838	0.8468686763724353	0.7713895549916924	0.8050331743388466	0.09308763241549134	0.06217798553883922
2.1326414016753312	0.04109129182274486	-1.1648222916581719	0.043918169284499056	-1.1798128352292179	0.21152101614290061	0.13403971569579223	0.26041892676706513	0.2801546998676614	0.018395324384754934	0.02776739753031059
1.4482240313267705	-0.8366650414070215	1.1174693159166975	-0.029669843663486507	1.1075120621849994	1.103040061261774	1.1435191129334528	1.1472912876278418	1.1963933257993224	0.08937015094816832	0.11687153017200427
-1.066537259982112	0.05214331279317952	0.4626662925473421	0.020181783741451166	0.4414610431235425	0.3208891824590745	0.3515860028208022	0.3677329159858679	0.4121739770376468	0.07276384137315361	0.06799054337567945
-0.2985728744748234	2.126367648939887	-0.555492967344144	0.15002446784402718	-0.581950997749676	-0.3128044907668412	-0.31274890773728364	-0.3126669540700403	-0.28317867287092086	0.006960204968413625	0.015039475350739448
-0.3801976272301694	1.2343338999246718	-1.114508516614129	0.12248747502810683	-1.1396174833432384	0.48332682030328755	0.4114643562865056	0.4906825557050639	0.5019324420216446	0.06238021438308729	0.059076302981486147
-0.6418920710007876	-1.6274188214803604	0.23197697998437458	-0.08225039809429492	0.2087873182069351	-0.812713115539564	-0.7244737155304677	-0.7659472532299003	-0.754202278327569	-0.005672867560129351	-0.023983756877440116
1.2914512190256051	-0.08706025329971036	-0.044025196628003936	-0.004645415292757349	-0.05250619120205329	2.1556360044786387	2.0424711966124796	2.1561829149770544	2.1836871168048013	0.17701964817703847	0.17935152839127963
0.5745684856680963	-3.270419171379358	-0.5070179406257765	-0.22438516406182316	-0.5112681230120274	-0.508645186866065	-0.4916892240714554	-0.4899580750324425	-0.48826588179179226	0.011857233157072343	-0.03141327291133431
1.2532251795194624	-0.37284150415378187	1.3315624479235613	-0.002526026558654953	1.2927689810924425	0.577456663913162	0.6729078215145785	0.612194313041679	0.6618658068658835	0.08855311744012262	0.07264192809334129
-2.987283243098536	-0.6623750083840074	-1.1035608529990792	-0.014959611379023682	-1.1364941027565552	1.0068260729681964	0.8733967942756826	1.0526234321457066	1.076361155125402	0.11830518816818554	0.08139291692479819
1.3868150836005433	-0.46994762213535635	0.4153832490595829	0.014120016947513879	0.4133580963801141	0.6833754132266721	0.6829277737293542	0.7193945782398392	0.7636609464681484	0.08277193565153379	0.09865415419255419
0.5775493684904219	-1.271360189845137	-0.8776881598885009	-0.03856868793182886	-0.8903953774111683	0.6969494956445454	0.6045947192390173	0.7445604821812478	0.7729711595443054	0.06512931323176892	0.08660079245169716
-0.8919766978038746	1.592064503714195	0.7333561376533153	0.12442447218970794	0.7289087452860925	1.663795956837216	1.6200417379244383	1.679154040730695	1.6939470654631343	0.15824691581977424	0.12279009394903348
-1.2544330090757605	-1.386452671678816	-0.08806684311040748	-0.06709592830509402	-0.11835702416339824	-0.8448394025064037	-0.7501555923706871	-0.8225017421154581	-0.8030722595423277	-0.03579688588483658	-0.031160158938942098
-0.013648042439276222	-0.3902304822830036	-0.8634023509141527	-0.010694176778642966	-0.880662256346859	-1.1847907875054138	-1.1261700839141227	-1.149466212119261	-1.1368518347691052	-0.05099918623517821	-0.0735628195713717
0.8750634580630354	0.9589713885258937	-0.13624156165933352	0.10723632067725425	-0.14967977052326176	0.6646683078068393	0.6307392783760449	0.6779813036033909	0.697803398472899	0.08845881339733913	0.05600498942943753
-0.8114638714920183	0.7418027415610181	1.0315421618765763	0.0947856389062882	0.9935599571156511	0.07316578957563896	0.16577484455179597	0.10513985655731979	0.11347807307340926	0.04573476013240604	0.009001170583962366
0.8270479986161549	-0.3447777813674754	0.7219992869734586	0.023446016421801278	0.7108469402985307	-0.5388263348590981	-0.44156467095357044	-0.4907433798285839	-0.4396607901511358	-0.014793054834231198	-0.029687159593059523
-0.7900836041867288	0.479710897284799	-0.8195135333991495	0.06386356897982726	-0.831385616596648	0.17349138080567508	0.1486312415338184	0.1943094463998848	0.20451482558286874	0.05817093003452803	0.06314975768542107
1.9148267708140327	0.03925916148434822	0.04199967555841572	0.019283586127081285	0.023490373272987947	-0.2869541498723496	-0.24425360903728444	-0.2566921176629279	-0.23486551024217744	-0.01597893312026976	0.005824351901807679
1.6665181864009657	0.5572720570707321	-0.3504358209420597	0.04332226626775955	-0.3727344434806377	-0.27432399220853226	-0.2515930457510752	-0.2705885559440368	-0.2515279992588507	-0.012274823382414273	-0.009825018004610251
-0.46964898880805983	-1.2556991237795305	-0.37100471090367376	-0.04078527758210923	-0.4174924630765904	-0.08337581809351295	-0.07378708237541443	-0.0637919424878479	-0.026830203771977146	0.012208753619982715	0.00667540342933925
0.05683756480207045	0.5523134593771405	1.0434048932933433	0.06535685157504109	1.0382251624038104	0.5680538569738631	0.6371745142860366	0.5910320820297004	0.6250303733757536	0.04411161877502618	0.0820266078750187
0.6807943952459269	1.054460484300769	-0.13371481829780452	0.09474883348332495	-0.14300159806784934	0.13728227239725713	0.12292714661087918	0.1741185891808456	0.18367392711689703	0.022445921393281627	0.045013485947121866
0.8693419592200093	0.7139188295572833	0.24156639147995682	0.09280244814601374	0.22775008441734546	-0.5243515575774927	-0.4304212265496819	-0.5131636803233472	-0.45917260861739356	-0.0068409102758335075	-0.014022345488904932
-1.457113311971378	0.46822392675254904	1.6718730895157463	0.05902080220604295	1.6279748365355904	1.7207644604266992	1.7203942419287115	1.7303573426017955	1.7636801892103355	0.1261513947789617	0.17081911685268686
0.6311724646279456	1.5260925746859932	-0.9046779244390497	0.1085630300371049	-0.9433074213017769	-1.0453732268027238	-1.0220572610071508	-1.0051814980506826	-1.0045909380593747	-0.045608499376308814	-0.02707897787338444
-0.23579675286381901	0.7354035778282313	0.5486439148282928	0.09916500015377785	0.5238456383547209	0.8190100665577459	0.8157742144326774	0.831356381406351	0.8534216390845274	0.07250138211348328	0.09445857948423253
0.9008024423690808	-1.9502667396586326	0.5073181198156279	-0.11295460640473386	0.5017399029800202	1.066533637889154	1.0678668586040652	1.108044634781724	1.1221126610582974	0.11339402604535972	0.12447830678805953
-1.6245702493148575	-1.2863641487413766	2.430443047293381	-0.07181780485268874	2.3903346945586694	0.34302033496690687	0.5073332090653764	0.3440488292977816	0.37218448565332185	0.050119206047554606	0.026517164071511026
0.3172647377420983	-1.3529981050952304	-2.362007910738831	-0.08176547133375073	-2.3912415992632163	-0.0439792948534904	-0.18080647296696944	-0.013411815688160522	0.005335258122637937	0.018102684280967594	0.002273938183496972
-1.8176584124818236	0.7089736690941113	0.9453833378175706	0.06851054488285671	0.9421248675377679	0.43279195575705093	0.4732901274418287	0.47519197489435255	0.5242475948746252	0.04121513686137339	0.046734535556165704
-1.8957983176747273	0.4545353177324488	-1.259297703901011	0.032835022617983205	-1.2920911354913234	-0.5484899744181901	-0.5906263603039745	-0.5014073150934065	-0.4646120873990456	0.0014135560014080367	0.007501575054680347
0.40741507027444046	-0.2946058349288066	0.3374390648188509	0.005344608206981766	0.3095326243466871	-1.60722814659776	-1.4510771394310717	-1.5913597096654601	-1.5639493426372584	-0.08380380247203963	-0.08068243715347488
-0.5897341363767225	-1.6103404926900493	0.4546002284502199	-0.08157412763062122	0.4465095803354587	1.120180429263395	1.1042622206147565	1.1697484614753633	1.1750467818318995	0.08782954778258684	0.09061347839109656
-0.753880107813535	1.558281704823375	0.4453331948206991	0.15163331476879427	0.4329020647367639	-0.23946100465079143	-0.16187863250533627	-0.22275614607246105	-0.2068705676118111	-0.006618594527420854	0.02692655389560289
0.3413559084021313	0.9983443912602258	0.8116285293107861	0.0710548829312107	0.7881194917167731	-0.2692941966136537	-0.18597653731540145	-0.23191393289905454	-0.20202988719011444	0.007372180286277685	0.03543612451983784
0.6048731644183992	1.2751279253096015	-1.505450064718775	0.13696361365975396	-1.5311117794912572	-0.7906759892590649	-0.8054763084900438	-0.779142808120527	-0.7704431343180231	-0.014851029201882762	-0.043028472682825364
-0.9110555164385031	1.5017873307426433	-0.9821311919112886	0.11868222366121908	-0.9907552032415156	-0.5165409995459925	-0.506637500249587	-0.47806928070597227	-0.4622676721433983	-0.022253794526456344	0.011243771847790816
0.4016642071296773	0.47418979452610466	1.213519713619228	0.04488721517230133	1.1687986398162558	-1.7881002672917923	-1.5826302524637204	-1.7539903516876965	-1.6938298547797768	-0.08471941245763971	-0.07536805746846047
-0.23510076947628053	0.6517057919153991	0.14659722699242633	0.04984380632136237	0.12504156171542674	-0.3852888697887019	-0.33862911822001207	-0.3491056644606131	-0.30872064852712205	-0.013451765602894943	0.013808089231552603
-1.207270744854734	-0.7686545197043076	-2.1452449523329684	-0.049087170742213665	-2.1793124275535836	-1.0043790751613513	-1.042586132876134	-0.9797280085849447	-0.9543221092903089	-0.030795174386610648	-0.06263884772572066
-0.17531319751251784	-1.1141979574652812	-0.29043746712831864	-0.03587576607187711	-0.33698102766997745	-0.9394564631768166	-0.885006206990191	-0.8976182212635373	-0.891325907617292	-0.0327453014388145	-0.043169490761099556
-0.7576559935813681	-0.9775850206491606	0.18915840231923198	-0.06331468129412189	0.1771769426583247	-0.5563066829010268	-0.5000287871629513	-0.5539378172138433	-0.5178991368842366	-0.02923515366814429	-0.022227629916842392
-0.5225559692867888	-0.9683694458856992	-1.2863276583617118	-0.01966407593151838	-1.3072402079439935	0.030511472373909308	-0.012486162513451686	0.057809213410496926	0.05899495708679478	0.01974088997757894	0.036881560162660046
-0.6206172027829037	0.2604396129373925	0.9716912576172817	0.05623442749220246	0.9359450937277005	-0.6957345267860184	-0.5395013585294607	-0.6707632091106202	-0.6537138342969417	-0.016850200595007872	0.00100584513857567
-0.7400967591851224	-0.027477760801358633	-1.7894847704591972	-0.0018129664909114038	-1.8085841070796194	-0.8163929821811101	-0.8511299024835517	-0.7824323044274227	-0.7620197085536295	-0.03677533131431435	-0.04057495846610375
0.36781337331591224	-0.23081444992025077	-1.6551315398213449	0.03346097205374418	-1.679563343214314	-0.596918729480576	-0.6432727948994711	-0.5943127828912148	-0.5644725280059433	-0.030916596027827162	0.008205957313647143
-0.2776143474703534	-1.3503612518895654	0.964579943347193	-0.07298304969301676	0.9155150038031006	1.017369740431871	1.04352228241537	1.0280661648715301	1.0338732571558547	0.1162741544593004	0.10839736992768698
0.3891245217886483	-0.6395416244258207	0.16262007747192908	-0.0077388270234877155	0.12374695870671275	-0.7676890320590071	-0.6890142183001345	-0.7657973544138846	-0.7435489354935321	-0.031535262845755224	-0.03778500529784416
-0.9076166745225954	-1.1767123691191974	-0.46438662604397735	-0.07167879522752864	-0.48579703424788967	-0.9135585027001604	-0.8831715441169905	-0.9018497790382916	-0.8559111107389561	-0.05600739359567188	-0.031814076710488956
-1.0216693848925986	-1.107356006708391	0.28075749931158356	-0.031785937133426416	0.26060360251330733	0.034681661951361215	0.052959211144328125	0.06033154582210951	0.07916882390420803	0.031405687919519656	0.02793465122905554
0.8663180263207423	-1.0654740316628133	0.2733812521227576	-0.06565828104044662	0.2435645293442172	1.2717030623304921	1.2408689181767236	1.2971412017004869	1.3044989111616043	0.098303473265519	0.13279195887199197
2.2870409747195675	-0.4101354605264892	0.821824102979317	0.005525132254767726	0.7871055168502636	0.7489110919564748	0.7522392583581967	0.7716021459527242	0.7939434801567337	0.07397996679726478	0.07976746624344633
